match_id,attack_mean,defense_mean,magic_mean,difficulty_mean,primary_role_Assassin_sum,primary_role_Fighter_sum,primary_role_Mage_sum,primary_role_Marksman_sum,primary_role_Support_sum,primary_role_Tank_sum,win
NA1_5221591741,4.8,4.0,6.6,5.6,0,0,2,2,0,1,True
NA1_5221592462,3.6,3.4,7.4,6.0,0,0,3,1,1,0,True
NA1_5221592462,5.2,5.0,5.8,6.4,0,2,1,0,1,1,False
NA1_5221592696,3.8,5.8,7.0,5.4,0,0,2,1,0,2,False
NA1_5221592696,7.4,4.2,3.8,4.8,0,1,0,3,0,1,True
NA1_5221592702,4.0,5.4,6.4,5.0,0,1,1,0,2,1,False
NA1_5221592702,6.2,3.2,4.4,4.8,0,0,1,3,1,0,True
NA1_5221592902,6.2,3.4,6.0,6.0,1,1,1,2,0,0,True
NA1_5221592902,5.4,3.0,6.2,4.2,0,0,2,3,0,0,False
NA1_5221593304,5.6,3.6,5.2,6.0,0,2,1,1,1,0,False
NA1_5221593304,3.6,5.8,6.6,6.2,0,1,2,0,1,1,True
NA1_5221593359,2.8,4.2,8.6,7.8,1,0,2,1,1,0,False
NA1_5221593359,4.2,5.2,4.6,5.6,0,2,1,1,0,1,True
NA1_5221593499,4.0,4.4,5.8,5.6,1,1,1,1,0,1,False
NA1_5221593499,4.8,4.8,5.6,5.2,0,1,1,1,1,1,True
NA1_5221593518,3.8,4.2,6.8,6.0,1,1,2,1,0,0,False
NA1_5221593518,6.0,4.2,6.2,5.6,1,2,0,0,2,0,True
NA1_5221593643,6.0,5.6,5.8,5.6,1,3,0,0,0,1,True
NA1_5221593643,5.6,2.6,6.0,7.8,0,1,1,2,1,0,False
NA1_5221593881,6.8,5.0,4.4,5.2,0,0,1,3,0,1,False
NA1_5221593881,7.0,5.2,3.4,4.4,1,2,0,1,0,1,True
NA1_5221593987,4.4,6.2,6.0,5.8,0,1,1,1,0,2,True
NA1_5221593987,3.4,5.2,6.8,5.4,0,1,2,0,1,1,False
NA1_5221594221,6.2,5.2,5.4,5.4,0,0,0,2,1,2,False
NA1_5221594221,5.6,4.2,5.8,5.0,0,1,1,2,0,1,True
NA1_5221594782,3.8,6.6,6.8,6.0,0,0,2,0,0,3,True
NA1_5221594782,5.6,3.0,6.6,5.4,1,1,2,1,0,0,False
NA1_5221594905,3.0,4.4,7.4,4.4,0,0,3,1,0,1,True
NA1_5221594905,6.6,2.0,5.8,6.8,0,0,2,3,0,0,False
NA1_5221595058,6.0,4.8,4.8,4.8,1,0,0,2,0,2,False
NA1_5221595058,6.4,4.0,6.6,5.6,0,1,1,2,0,1,True
NA1_5221595136,6.6,4.6,4.4,5.6,1,2,0,1,0,1,False
NA1_5221595136,5.2,3.8,6.8,5.8,0,0,3,1,1,0,True
NA1_5221595149,6.2,3.8,4.4,5.4,0,2,1,2,0,0,False
NA1_5221595149,2.2,4.4,8.6,8.4,1,0,3,0,1,0,True
NA1_5221595370,4.8,5.0,6.4,5.6,0,0,2,1,0,2,False
NA1_5221595370,8.0,3.8,2.8,6.2,1,1,0,3,0,0,True
NA1_5221595724,6.8,4.6,5.0,5.2,1,2,0,1,0,1,True
NA1_5221595724,3.8,2.6,5.2,4.2,0,1,1,1,2,0,False
NA1_5221595792,4.0,2.8,7.2,7.4,0,1,3,1,0,0,False
NA1_5221595792,6.0,3.8,6.2,6.0,0,1,2,2,0,0,True
NA1_5221595879,5.4,5.0,5.6,5.4,0,2,2,0,0,1,True
NA1_5221595879,7.2,4.6,4.4,5.0,0,3,1,1,0,0,False
NA1_5221596074,7.4,4.2,3.6,5.8,0,3,1,1,0,0,True
NA1_5221596074,5.8,4.0,4.8,5.6,0,1,1,1,2,0,False
NA1_5221596476,4.0,4.0,5.0,4.6,1,2,0,0,1,1,True
NA1_5221596476,4.8,5.2,5.6,4.4,2,0,2,0,0,1,False
NA1_5221596769,5.0,5.8,5.8,5.6,2,0,0,0,0,3,False
NA1_5221596769,5.2,5.2,4.8,6.4,1,0,1,2,0,1,True
NA1_5221596894,5.0,3.4,6.4,5.8,0,0,2,3,0,0,True
NA1_5221596894,4.8,4.4,6.0,6.6,0,2,1,0,1,1,False
NA1_5221597141,5.8,3.8,5.2,5.4,0,2,1,1,1,0,False
NA1_5221597141,5.8,3.2,5.8,5.6,1,1,1,2,0,0,True
NA1_5221597398,5.6,6.2,5.6,7.2,1,1,0,0,0,3,True
NA1_5221597398,3.6,3.6,4.8,5.8,0,1,2,0,2,0,False
NA1_5221597421,4.8,5.8,6.4,5.4,0,0,0,1,2,2,True
NA1_5221597421,7.2,4.4,3.2,5.4,1,3,0,1,0,0,False
NA1_5221597470,5.6,4.6,5.6,4.4,1,2,1,1,0,0,False
NA1_5221597656,6.4,4.4,5.4,5.4,1,1,0,1,1,1,False
NA1_5221597656,3.6,5.4,7.8,6.2,0,0,2,0,2,1,True
NA1_5221597907,4.8,3.2,7.0,6.6,1,0,2,2,0,0,True
NA1_5221597907,3.8,4.0,7.4,6.6,0,0,2,1,2,0,False
NA1_5221598008,4.8,4.2,7.0,5.4,1,0,2,1,0,1,False
NA1_5221598008,3.6,4.8,6.2,5.0,0,1,2,0,1,1,True
NA1_5221598591,4.6,4.8,6.2,6.8,0,2,2,0,0,1,False
NA1_5221598591,3.2,5.8,6.4,4.6,0,1,3,0,0,1,True
NA1_5221598632,5.0,4.4,5.4,5.4,0,0,1,1,1,2,True
NA1_5221598632,4.6,5.8,5.8,5.6,2,0,0,1,0,2,False
NA1_5221599070,2.4,2.6,4.2,4.2,0,0,2,2,1,0,True
NA1_5221599070,4.8,5.4,6.0,6.0,0,0,2,2,0,1,False
NA1_5221599074,4.0,3.4,7.4,6.6,1,1,2,0,1,0,False
NA1_5221599074,4.4,4.2,4.6,4.6,0,1,0,2,1,1,True
NA1_5221599196,6.2,5.0,5.2,7.2,1,1,1,1,0,1,False
NA1_5221599196,3.4,2.8,7.6,5.4,0,0,3,1,1,0,True
NA1_5221599463,5.2,3.2,4.8,4.0,0,0,1,2,1,1,True
NA1_5221599463,7.0,4.6,4.6,6.0,0,3,1,1,0,0,False
NA1_5221599501,3.8,3.6,7.0,6.8,0,2,2,0,1,0,True
NA1_5221599501,5.8,4.0,5.2,5.2,0,1,1,2,1,0,False
NA1_5221600582,4.2,5.0,5.8,5.6,0,1,1,1,1,1,True
NA1_5221600582,6.6,5.2,3.6,5.6,1,1,0,1,1,1,False
NA1_5221600615,6.2,4.2,5.2,4.0,0,2,2,1,0,0,True
NA1_5221600615,5.8,4.6,5.2,5.6,0,2,1,1,0,1,False
NA1_5221600667,4.6,4.2,6.6,5.4,0,1,1,1,1,1,False
NA1_5221600667,5.0,5.2,5.4,4.2,0,1,1,1,0,2,True
NA1_5221600791,5.0,5.2,6.8,5.6,0,0,2,1,0,2,False
NA1_5221600791,6.4,3.6,4.8,5.4,1,0,1,2,1,0,True
NA1_5221600931,5.2,3.4,6.2,6.4,0,1,2,2,0,0,False
NA1_5221600931,3.6,4.6,7.0,5.6,0,0,3,1,0,1,True
NA1_5221601120,5.2,3.0,6.2,6.4,0,0,2,1,1,1,True
NA1_5221601120,5.8,4.6,4.2,5.2,1,1,1,1,0,1,False
NA1_5221601413,6.2,4.4,4.8,7.4,0,2,0,2,0,1,True
NA1_5221601413,4.4,4.6,5.8,5.4,0,3,0,1,0,1,False
NA1_5221601785,6.2,3.8,6.0,6.4,1,1,1,1,0,1,False
NA1_5221601785,3.4,5.6,4.8,4.0,0,1,2,0,0,2,True
NA1_5221601851,6.8,2.6,5.0,6.4,1,1,1,1,1,0,True
NA1_5221601851,6.6,5.4,3.4,5.2,0,1,0,2,1,1,False
NA1_5221601885,6.8,4.0,5.0,5.6,1,0,1,3,0,0,True
NA1_5221601885,7.0,3.4,5.2,6.2,1,1,2,1,0,0,False
NA1_5221601905,3.6,5.0,8.0,6.2,0,0,3,0,1,1,True
NA1_5221601905,6.4,3.0,5.4,4.6,0,2,0,3,0,0,False
NA1_5221602079,5.8,4.6,5.8,5.4,1,1,1,1,1,0,False
NA1_5221602079,6.2,4.6,4.8,5.8,0,2,1,1,0,1,True
NA1_5221602117,7.0,4.0,4.0,5.8,0,1,0,3,1,0,False
NA1_5221602117,6.0,2.8,6.6,5.6,1,0,3,1,0,0,True
NA1_5221602519,5.2,2.6,6.2,5.2,0,0,3,2,0,0,True
NA1_5221602519,7.6,4.0,5.0,6.6,1,2,0,2,0,0,False
NA1_5221602854,5.6,4.8,5.2,6.6,1,2,1,0,1,0,True
NA1_5221602854,6.8,4.8,5.0,5.0,0,2,1,1,0,1,False
NA1_5221602948,4.4,4.4,6.8,6.0,1,0,2,1,0,1,False
NA1_5221602948,5.8,6.4,3.8,4.8,0,2,0,0,1,2,True
NA1_5221602961,6.6,4.8,3.8,5.0,0,2,0,1,1,1,True
NA1_5221602961,5.0,5.4,7.0,4.4,1,1,1,0,1,1,False
NA1_5221604896,6.4,3.2,5.6,6.4,1,1,1,2,0,0,True
NA1_5221604896,5.0,5.4,4.6,6.2,0,3,1,0,0,1,False
NA1_5221604945,5.6,5.0,6.0,4.4,0,0,1,2,0,2,True
NA1_5221604945,3.8,5.0,6.8,6.4,1,0,2,1,0,1,False
NA1_5221604962,7.4,4.4,3.2,5.4,0,3,0,1,0,1,False
NA1_5221604962,4.6,3.8,5.4,6.6,0,1,2,1,1,0,True
NA1_5221605114,5.8,5.0,4.8,5.0,1,2,1,0,0,1,True
NA1_5221605114,6.6,3.8,4.2,5.4,0,0,1,2,1,1,False
NA1_5221605444,5.2,3.8,6.6,6.0,0,1,1,2,0,1,True
NA1_5221605444,6.2,4.4,5.0,5.8,0,1,1,2,1,0,False
NA1_5221605661,5.6,4.2,3.4,3.8,0,2,0,2,0,1,False
NA1_5221605661,6.0,5.6,6.0,6.2,1,0,1,1,1,1,True
NA1_5221605827,5.6,4.6,4.8,4.6,0,2,1,1,0,1,False
NA1_5221605827,5.4,4.8,5.6,5.6,1,0,0,1,1,2,True
NA1_5221606138,6.8,4.0,5.0,5.6,1,0,0,3,0,1,True
NA1_5221606138,5.8,4.4,5.6,6.4,1,2,2,0,0,0,False
NA1_5221606186,6.8,3.4,2.8,6.8,1,0,0,3,1,0,False
NA1_5221606186,4.8,4.8,7.0,5.0,0,0,2,1,0,2,True
NA1_5221606271,7.0,3.8,4.6,5.4,2,1,0,2,0,0,False
NA1_5221606271,6.6,3.6,5.4,7.0,0,1,3,1,0,0,True
NA1_5221606276,6.2,5.2,4.6,5.0,0,0,1,2,0,2,True
NA1_5221606276,3.8,3.4,5.4,4.8,1,1,1,1,0,1,False
NA1_5221606543,4.6,3.6,6.4,5.2,0,0,2,1,1,1,False
NA1_5221606543,5.8,4.4,5.6,6.6,1,1,1,1,1,0,True
NA1_5221606885,4.4,3.4,3.8,5.2,1,1,1,1,1,0,False
NA1_5221606961,5.4,5.4,4.8,5.6,0,0,1,1,2,1,False
NA1_5221606961,6.0,4.4,6.2,5.8,0,2,1,1,1,0,True
NA1_5221607004,4.0,4.0,5.0,5.0,0,1,2,0,1,1,True
NA1_5221607004,5.8,4.4,4.6,3.8,0,1,1,1,1,1,False
NA1_5221607075,6.0,3.4,6.2,5.6,0,2,2,1,0,0,False
NA1_5221607075,4.8,5.4,7.0,5.6,0,1,2,1,0,1,True
NA1_5221607218,6.0,4.6,4.2,3.2,0,2,1,1,1,0,False
NA1_5221607218,6.0,4.2,6.0,7.0,1,0,2,2,0,0,True
NA1_5221607328,6.0,3.6,5.8,7.4,0,1,2,2,0,0,True
NA1_5221607328,4.2,3.8,6.8,6.4,2,0,1,0,1,1,False
NA1_5221607817,3.4,3.0,7.6,5.6,1,0,3,1,0,0,True
NA1_5221607817,6.2,4.4,5.0,4.8,1,1,0,2,1,0,False
NA1_5221607822,5.6,5.0,5.2,6.6,0,1,1,2,0,1,False
NA1_5221607822,5.6,4.4,5.8,5.6,0,2,2,0,0,1,True
NA1_5221608073,5.6,4.2,4.8,6.0,1,1,1,1,1,0,False
NA1_5221608073,5.0,5.0,6.0,5.0,0,0,0,2,1,2,True
NA1_5221608105,4.2,3.6,5.2,6.0,1,0,1,2,0,1,True
NA1_5221608105,5.0,4.4,6.8,7.2,0,1,3,0,1,0,False
NA1_5221608208,6.0,4.6,5.8,6.8,0,2,2,0,1,0,False
NA1_5221608208,7.0,3.6,4.4,6.4,0,2,1,2,0,0,True
NA1_5221608293,5.4,4.2,6.4,7.2,1,1,1,1,1,0,False
NA1_5221608293,5.0,4.8,6.0,5.8,1,1,2,0,0,1,True
NA1_5221608504,6.6,4.8,5.4,6.6,0,2,2,1,0,0,False
NA1_5221608504,5.6,3.8,4.6,4.6,0,1,1,2,0,1,True
NA1_5221608684,6.2,4.4,5.8,5.2,1,0,0,2,1,1,False
NA1_5221608684,4.6,3.6,6.2,6.2,0,1,2,1,1,0,True
NA1_5221609110,5.4,3.6,5.2,5.0,0,2,1,1,1,0,True
NA1_5221609110,4.4,3.0,4.4,4.8,0,1,2,1,1,0,False
NA1_5221609224,3.4,4.2,5.8,4.2,0,0,3,0,1,1,True
NA1_5221609224,3.4,4.4,7.6,7.2,0,2,3,0,0,0,False
NA1_5221609746,4.6,4.0,6.4,5.8,0,1,2,0,2,0,True
NA1_5221609746,3.2,3.6,8.2,6.4,0,1,3,0,1,0,False
NA1_5221609762,5.6,4.4,5.2,4.2,0,1,1,2,0,1,False
NA1_5221609762,4.6,3.4,6.0,6.6,1,1,1,1,1,0,True
NA1_5221609917,4.2,2.2,5.0,4.8,0,0,2,2,1,0,True
NA1_5221609917,5.2,4.4,4.8,4.8,1,1,2,0,0,1,False
NA1_5221610151,4.8,4.4,6.2,6.4,0,2,2,0,0,1,False
NA1_5221610151,5.0,4.0,6.8,5.4,0,1,3,1,0,0,True
NA1_5221610199,6.0,5.0,4.0,4.6,0,1,0,2,1,1,False
NA1_5221610199,7.2,4.0,4.4,4.0,0,0,0,3,1,1,True
NA1_5221610204,5.4,5.2,4.0,4.4,0,1,1,1,1,1,False
NA1_5221610204,5.8,3.4,6.2,6.2,0,2,3,0,0,0,True
NA1_5221610507,6.2,4.0,6.2,4.8,0,0,2,2,0,1,True
NA1_5221610507,7.0,2.0,2.8,5.0,1,0,1,3,0,0,False
NA1_5221610532,4.4,5.2,6.4,6.2,0,1,2,1,0,1,True
NA1_5221610532,5.8,5.4,4.4,3.2,0,2,1,1,0,1,False
NA1_5221610603,5.8,3.4,5.6,6.0,1,0,2,2,0,0,False
NA1_5221610603,4.4,5.2,6.0,5.2,0,3,0,0,1,1,True
NA1_5221610922,5.2,4.4,6.4,6.6,1,0,2,1,0,1,False
NA1_5221610922,3.4,4.0,6.0,6.6,1,0,1,2,1,0,True
NA1_5221611011,1.8,3.8,5.2,5.0,1,2,0,1,1,0,True
NA1_5221611011,5.2,2.4,8.0,6.2,1,0,2,2,0,0,False
NA1_5221611015,4.2,3.0,7.8,3.6,0,0,3,1,1,0,False
NA1_5221611015,5.6,5.4,6.0,5.0,0,1,1,0,1,2,True
NA1_5221611040,6.2,4.4,4.0,4.6,0,1,1,2,0,1,True
NA1_5221611040,7.6,5.0,4.4,5.8,1,2,0,1,0,1,False
NA1_5221611548,5.4,6.0,4.6,3.8,0,1,0,1,0,3,False
NA1_5221611548,6.2,4.2,5.8,6.6,0,0,1,2,1,1,True
NA1_5221611694,4.6,4.8,4.0,5.4,0,2,1,0,1,1,False
NA1_5221611694,7.8,3.8,5.2,6.2,2,0,0,1,1,1,True
NA1_5221611830,4.0,3.8,5.0,4.8,0,0,1,1,3,0,True
NA1_5221611830,5.4,2.0,5.8,5.6,0,0,2,3,0,0,False
NA1_5221611864,3.6,4.4,6.6,3.8,0,1,3,0,1,0,True
NA1_5221611864,5.2,3.2,4.0,5.2,1,2,1,1,0,0,False
NA1_5221612161,6.6,4.2,5.0,5.6,2,1,1,1,0,0,False
NA1_5221612161,3.8,3.2,7.8,4.6,0,0,3,1,1,0,True
NA1_5221612226,4.2,3.6,7.8,7.4,0,1,3,1,0,0,True
NA1_5221612226,4.2,4.2,7.2,5.8,0,1,1,1,1,1,False
NA1_5221612450,3.0,2.6,6.2,4.2,0,0,3,2,0,0,True
NA1_5221612450,6.2,3.2,5.8,6.6,1,1,1,2,0,0,False
NA1_5221612593,6.8,4.0,5.0,6.6,1,1,1,2,0,0,True
NA1_5221612593,6.2,2.6,5.2,5.4,1,0,1,3,0,0,False
NA1_5221612648,4.6,4.0,7.0,6.0,0,1,2,0,1,1,False
NA1_5221612648,2.2,3.6,9.0,6.4,0,1,3,0,1,0,True
NA1_5221613018,5.8,3.6,5.0,6.6,0,0,2,2,0,1,True
NA1_5221613018,4.6,4.6,6.6,5.4,0,1,1,1,2,0,False
NA1_5221613278,6.0,6.0,4.2,4.6,0,0,0,2,0,3,True
NA1_5221613278,5.6,6.0,5.6,6.8,1,0,1,1,0,2,False
NA1_5221613464,8.6,3.4,3.6,5.2,1,2,0,2,0,0,True
NA1_5221613464,6.2,4.4,5.4,5.8,1,0,1,2,1,0,False
NA1_5221613617,5.0,4.6,5.4,4.4,0,1,1,1,1,1,False
NA1_5221613617,5.6,4.6,5.6,5.4,1,2,2,0,0,0,True
NA1_5221613931,1.4,4.0,8.2,7.2,1,0,2,0,1,1,True
NA1_5221613931,4.8,4.2,5.6,7.2,0,0,2,1,2,0,False
NA1_5221613962,6.6,3.0,5.0,6.4,0,1,2,2,0,0,False
NA1_5221613962,3.6,5.4,7.0,5.6,0,0,3,0,0,2,True
NA1_5221614028,6.6,3.8,4.8,4.2,0,1,1,2,0,1,True
NA1_5221614028,4.6,4.0,6.8,6.6,0,0,2,1,2,0,False
NA1_5221614285,4.6,4.2,4.6,6.8,0,1,2,1,0,1,True
NA1_5221614285,6.0,5.4,5.0,6.2,2,1,0,1,0,1,False
NA1_5221614299,5.0,3.2,4.2,4.6,0,2,1,2,0,0,True
NA1_5221614299,5.0,4.2,5.8,3.8,0,1,0,2,1,1,False
NA1_5221614326,5.8,3.8,6.4,5.6,0,2,2,1,0,0,False
NA1_5221614326,4.6,4.8,6.4,5.6,0,1,2,0,1,1,True
NA1_5221614412,5.2,6.2,6.2,5.6,0,1,2,1,0,1,False
NA1_5221614412,5.6,5.6,5.0,4.8,1,2,0,1,0,1,True
NA1_5221614593,4.6,5.4,6.2,5.0,0,1,2,1,0,1,False
NA1_5221614593,5.8,5.2,4.2,3.2,0,2,1,1,1,0,True
NA1_5221614661,6.2,3.6,5.0,4.0,1,1,1,2,0,0,True
NA1_5221614661,7.6,6.4,2.8,4.2,0,2,0,2,0,1,False
NA1_5221614832,5.0,3.8,5.6,5.4,1,1,1,1,0,1,False
NA1_5221614832,4.6,2.8,6.2,6.0,0,1,1,3,0,0,True
NA1_5221615197,7.0,3.4,2.6,7.0,1,1,0,1,2,0,False
NA1_5221615197,5.6,4.6,5.0,5.8,0,1,2,2,0,0,True
NA1_5221615399,7.2,2.8,4.8,5.6,0,2,1,2,0,0,False
NA1_5221615399,6.0,3.8,5.0,6.2,0,2,1,2,0,0,True
NA1_5221616038,5.8,4.0,4.4,5.0,0,1,1,1,2,0,False
NA1_5221616038,4.2,3.6,5.6,4.4,0,2,1,0,1,1,True
NA1_5221616212,4.2,3.6,7.2,6.2,0,0,2,2,1,0,True
NA1_5221616212,4.8,4.0,3.6,5.2,0,1,2,1,0,1,False
NA1_5221616230,5.8,3.8,6.0,4.4,0,1,0,2,1,1,True
NA1_5221616230,4.6,2.2,7.4,5.6,0,0,3,2,0,0,False
NA1_5221616517,6.6,4.8,4.2,5.0,0,1,1,2,0,1,False
NA1_5221616517,4.4,4.4,6.0,4.4,0,1,1,1,1,1,True
NA1_5221616552,4.0,2.8,8.2,6.2,1,0,3,1,0,0,False
NA1_5221616552,4.4,2.4,5.6,4.2,0,0,3,2,0,0,True
NA1_5221616661,4.8,2.4,6.4,5.6,0,0,3,2,0,0,False
NA1_5221616661,3.2,4.0,5.4,4.6,0,0,3,1,0,1,True
NA1_5221616665,6.2,4.0,5.0,4.2,1,1,2,1,0,0,False
NA1_5221616665,3.4,3.6,6.2,5.2,0,1,3,0,0,1,True
NA1_5221616792,5.8,4.8,4.4,5.6,1,0,0,2,1,1,True
NA1_5221616792,5.2,4.2,5.4,5.0,1,1,1,1,0,1,False
NA1_5221616919,7.2,3.4,5.0,5.8,1,1,1,1,1,0,False
NA1_5221616919,7.2,3.0,5.8,4.6,0,1,1,3,0,0,True
NA1_5221617081,5.0,4.0,5.8,5.8,1,0,3,1,0,0,False
NA1_5221617081,6.2,5.4,5.0,6.8,2,1,1,0,0,1,True
NA1_5221617107,6.6,4.4,4.8,5.0,0,2,0,2,1,0,False
NA1_5221617107,6.2,2.6,5.2,7.0,0,1,1,3,0,0,True
NA1_5221617678,6.0,4.2,5.4,6.4,0,2,0,1,2,0,False
NA1_5221617678,5.6,5.8,5.4,4.4,1,1,1,1,0,1,True
NA1_5221617960,4.4,4.4,6.8,6.0,0,1,2,1,1,0,False
NA1_5221617960,6.2,4.6,4.6,5.8,1,1,2,1,0,0,True
NA1_5221618011,4.8,3.6,7.0,6.6,2,1,1,0,0,1,False
NA1_5221618011,4.4,5.2,6.0,3.2,0,1,2,1,1,0,True
NA1_5221618376,5.8,4.0,6.2,7.4,2,0,1,1,0,1,True
NA1_5221618376,7.4,4.0,4.4,5.8,0,3,1,1,0,0,False
NA1_5221618654,3.4,3.4,5.0,5.2,0,1,2,2,0,0,True
NA1_5221618654,7.8,3.8,4.4,6.0,1,1,0,3,0,0,False
NA1_5221618715,6.0,4.6,5.8,5.8,1,2,1,1,0,0,False
NA1_5221618715,7.0,3.6,4.0,5.4,0,2,1,2,0,0,True
NA1_5221618804,5.2,5.2,4.8,5.8,0,0,1,3,0,1,False
NA1_5221618804,5.0,3.8,6.8,5.4,0,1,2,1,0,1,True
NA1_5221618833,7.6,3.6,3.4,6.0,2,0,1,2,0,0,False
NA1_5221618833,4.8,4.8,6.8,6.8,1,0,2,0,1,1,True
NA1_5221619056,5.2,4.4,5.6,6.4,0,0,2,2,0,1,True
NA1_5221619056,5.6,3.4,5.6,4.8,0,2,1,2,0,0,False
NA1_5221619995,4.4,4.6,5.8,3.8,0,1,2,1,0,1,True
NA1_5221619995,6.4,3.0,5.4,7.8,1,1,1,2,0,0,False
NA1_5221620121,6.0,3.0,5.0,5.0,1,0,2,2,0,0,False
NA1_5221620121,5.0,4.4,5.6,5.6,0,0,1,1,2,1,True
NA1_5221620544,4.4,6.0,5.8,4.4,0,1,1,1,1,1,True
NA1_5221620544,6.6,4.6,4.2,6.6,1,1,0,1,1,1,False
NA1_5221620682,5.8,4.2,5.8,6.0,0,0,1,2,2,0,False
NA1_5221620682,5.0,3.4,6.0,5.2,2,0,1,1,1,0,True
NA1_5221620699,4.4,3.6,4.6,3.6,0,0,1,2,1,1,False
NA1_5221620699,4.0,2.0,5.2,4.8,0,0,2,2,1,0,True
NA1_5221620784,4.4,3.4,6.4,7.2,1,0,2,1,1,0,False
NA1_5221620784,4.0,4.2,7.2,5.4,0,0,3,1,0,1,True
NA1_5221621000,4.2,5.0,6.8,6.4,0,1,2,1,1,0,False
NA1_5221621000,5.6,3.4,5.6,6.2,0,1,2,1,1,0,True
NA1_5221621296,6.8,4.4,4.8,6.0,1,0,1,3,0,0,False
NA1_5221621296,4.6,5.0,5.2,5.4,1,1,1,1,0,1,True
NA1_5221621345,6.4,4.4,4.8,5.2,0,1,0,2,1,1,False
NA1_5221621345,4.4,4.4,6.4,6.0,1,1,0,1,2,0,True
NA1_5221621527,7.8,3.4,4.2,5.4,1,1,1,2,0,0,False
NA1_5221621527,5.4,4.4,5.4,4.6,0,2,2,0,1,0,True
NA1_5221621735,4.8,4.4,6.2,5.4,0,1,2,1,0,1,True
NA1_5221621735,5.2,3.6,6.4,5.0,1,0,1,1,1,1,False
NA1_5221622013,5.6,2.8,5.8,6.6,0,1,3,1,0,0,False
NA1_5221622013,5.0,4.0,7.2,4.4,0,1,1,1,1,1,True
NA1_5221622193,4.6,3.4,7.4,6.4,2,0,1,1,1,0,False
NA1_5221622193,4.6,3.2,4.6,4.2,0,0,1,3,0,1,True
NA1_5221622548,5.4,4.2,5.2,4.4,0,0,1,3,0,1,False
NA1_5221622548,4.8,5.4,5.8,4.0,0,2,1,0,1,1,True
NA1_5221622922,4.6,4.8,6.8,5.8,1,0,0,1,1,2,False
NA1_5221622922,5.4,4.6,4.8,7.4,0,1,2,1,0,1,True
NA1_5221623189,5.8,3.4,5.8,7.2,0,1,3,0,1,0,False
NA1_5221623189,4.2,5.0,6.6,5.4,0,0,2,1,1,1,True
NA1_5221623264,4.8,4.2,3.8,4.2,0,1,0,2,1,1,False
NA1_5221623264,4.8,3.4,4.8,6.8,1,0,2,1,0,1,True
NA1_5221623387,6.2,3.4,4.4,6.0,0,0,2,2,1,0,True
NA1_5221623387,5.2,4.0,3.8,3.6,0,1,1,1,2,0,False
NA1_5221623703,8.2,4.8,3.4,5.0,1,2,1,1,0,0,False
NA1_5221623703,5.6,4.2,6.8,4.8,1,2,1,0,1,0,True
NA1_5221623744,6.8,5.2,4.8,4.6,1,1,0,1,0,2,False
NA1_5221623744,5.2,4.6,5.6,4.2,0,1,2,1,1,0,True
NA1_5221623780,7.2,4.4,4.2,5.2,0,2,0,2,1,0,False
NA1_5221623780,6.0,3.8,5.4,5.4,0,2,1,2,0,0,True
NA1_5221624150,5.0,5.8,5.0,6.2,1,1,1,0,0,2,False
NA1_5221624150,7.4,3.2,6.2,7.4,1,1,1,2,0,0,True
NA1_5221624489,4.2,6.2,6.2,6.4,0,0,2,0,2,1,False
NA1_5221624489,3.8,3.8,6.6,5.0,0,0,2,1,1,1,True
NA1_5221624602,4.6,4.8,6.8,5.2,0,1,2,1,0,1,True
NA1_5221624602,4.6,3.8,5.6,6.2,0,1,1,2,0,1,False
NA1_5221624772,5.2,3.4,6.0,4.6,0,1,2,1,1,0,True
NA1_5221624772,4.0,6.2,6.4,6.2,1,0,3,0,0,1,False
NA1_5221625116,2.6,2.2,5.6,4.6,0,0,2,2,1,0,False
NA1_5221625116,5.0,4.4,6.2,6.0,0,0,1,2,2,0,True
NA1_5221625477,5.4,4.2,6.4,6.0,0,1,2,2,0,0,False
NA1_5221625477,5.0,5.0,5.8,5.6,0,0,1,2,1,1,True
NA1_5221625511,7.6,4.4,4.4,4.6,1,2,1,1,0,0,False
NA1_5221625511,4.8,5.2,6.0,5.8,0,0,1,2,1,1,True
NA1_5221625577,6.2,5.2,4.8,6.4,0,3,1,0,1,0,True
NA1_5221625577,7.6,3.6,4.8,7.0,2,0,1,1,1,0,False
NA1_5221625789,5.6,5.0,5.6,6.2,1,1,1,1,0,1,True
NA1_5221625869,4.2,2.6,4.8,4.8,1,1,2,0,0,1,False
NA1_5221625869,4.4,5.8,5.6,5.4,0,0,2,1,0,2,True
NA1_5221626248,3.6,5.8,6.4,4.2,0,2,2,0,0,1,False
NA1_5221626248,6.4,3.8,6.0,6.4,1,0,2,2,0,0,True
NA1_5221626506,4.4,2.4,4.0,4.8,0,0,2,3,0,0,False
NA1_5221626506,4.8,4.4,6.2,7.2,0,1,3,1,0,0,True
NA1_5221626590,3.6,4.4,7.0,3.6,0,1,2,0,1,1,True
NA1_5221626590,5.8,4.8,5.4,4.2,0,2,1,1,1,0,False
NA1_5221626752,5.0,4.8,6.2,6.0,0,2,2,0,0,1,False
NA1_5221626752,6.6,3.8,5.0,4.8,2,0,1,1,1,0,True
NA1_5221626777,6.6,4.4,4.0,5.2,0,3,1,1,0,0,False
NA1_5221626777,4.8,4.0,6.6,7.0,0,0,2,2,1,0,True
NA1_5221626790,6.4,4.6,5.4,6.0,1,1,0,1,1,1,True
NA1_5221626790,4.4,5.2,6.0,5.6,1,1,1,0,0,2,False
